"Filename","participant_id","block","Transcription","SentenceID","Keywords","NumKeywords","Keywords_perSet","PropKeywordsCorrect","NumKeywordsCorrect"
"she_admired_the_design_of_the_sturdy_booth.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","she admired the sign of the thorough good.","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","she admired the design of the ....","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","here is the design of my storybook.","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.2,1
"she_admired_the_design_of_the_sturdy_booth.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","she admired the design of the surygu","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","she admired the design of the silly boot.","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","she admired the design of the silly booth","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.8,4
"she_admired_the_design_of_the_sturdy_booth.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","she admired the design of the story book.","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"they_considered_the_value_of_the_bead.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","they consider the value of the ..","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","they considered the value of the veep","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","they can conserve the value of the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","they consider the value of the v","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","the considered the value of the b.","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","they considered the value of the","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","they considered the value of the","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","they considered the value of the b","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","they cost the value of the bill","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","the value","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.25,1
"they_considered_the_value_of_the_bead.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","they considered the value of the beat.","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","they consider the value of the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","they considered the value of the book","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","the consider the value of the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.25,1
"they_considered_the_value_of_the_bead.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","they considered the value of the beat.","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","they conceded the value","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","they considered the value of the view","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","they considered the value of the bid.","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","they conseedered the value of the beat","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"they_considered_the_value_of_the_bead.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","they considered the value of the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","the value of the bean.","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.25,1
"they_considered_the_value_of_the_bead.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","they considered the value of the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.75,3
"they_considered_the_value_of_the_bead.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","they could see the valley from the view","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.25,1
"they_considered_the_value_of_the_bead.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","they could see that the value of the beet","ENG_ERR_TRANSCRIPTION_BASELINE_S20","they, considered, value, bead",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","everyone commented on the unusual feet","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,1,4
"everyone_commented_on_the_unusual_feet.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","everyone commented on the initial ..","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","everyone commented on the unusual","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","everyone commented on the unusual feat.","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","commented on the usual feed.","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.25,1
"everyone_commented_on_the_unusual_feet.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","everyone commented on the unusual feast","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","everyone commented on the usual feet","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","everyone commented on the unusual feat","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","everyone commented on the usual feed.","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","everyone commented on the unusual feat.","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","everyone commented on the usual feed","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","everyone commented on the unusual feat.","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","everyone commented on the unusual fit","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","everyone commented on the initial fee","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","everyone comment on the unsual thing","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.25,1
"everyone_commented_on_the_unusual_feet.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","everyone commented on the unusual bee.","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"everyone_commented_on_the_unusual_feet.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","everyone commented on the usual peak","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","everyone commented on the uniciou fit","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription",NA,"ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0,0
"everyone_commented_on_the_unusual_feet.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","everyone commented on the unusual feet","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,1,4
"everyone_commented_on_the_unusual_feet.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","everyone commented on the initial fees","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","everyone commented on the unusual feet","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,1,4
"everyone_commented_on_the_unusual_feet.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","everyone commented on the ununsual fee","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.5,2
"everyone_commented_on_the_unusual_feet.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","everyone commented on the unusual thing","ENG_ERR_TRANSCRIPTION_BASELINE_S03","everyone, commented, unusual, feet",4,114,0.75,3
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","it was apparent that he was at his grave.","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","this apple was influenced by its","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.2,1
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","he's appren that she was influenced by his grape","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.6,3
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","if she apron that she was influence by his gray","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","he is apparent that he was influenced by the","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","he was attering by his grave.","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.2,1
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","aprin she was influenced by this gree","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","it is aparent that she is influenced by the grape","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","she was appluent by his great","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","she was influenced by his grape","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.6,3
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","he was achuen influenced by his grape.","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","it apparent that she was influence by her grade","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","it's apparent that she was influenced by his friend","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.8,4
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","achieve great planes by the grape","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0,0
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","these apron that she was influenced by her great.","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","he was apperd that she was influenced by his great.","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.6,3
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","it is happen that she was influence by his grade","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","she was inflnenced","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.2,1
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","it is apreen that she is influenced by his great","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.6,3
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription",NA,"ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0,0
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","she was influenced by her grave","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.4,2
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","please apprend that she was influenced by his gray","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.6,3
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","it was apparent that she was influenced by his greed","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,1,5
"it_is_apparent_that_she_was_influenced_by_his_greed.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","it is apparent that she was influence by his grape.","ENG_ERR_TRANSCRIPTION_BASELINE_S12","apparent, she, influenced, his, greed",5,114,0.6,3
