participant_num,participant_id,response_value,question ,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,coder
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,McDonalds,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Mario,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,4th of July,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,240 mins.,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"one small step for man, one big step for mankind",what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,North Pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,nun,first,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,nun,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Halloween,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_janitor_hardworking_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_C.wav,target,non_phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,first,np?,,a little vague,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"""hardworking"". 300 sec.",if_a_janitor_hardworking_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_C.wav,target,non_phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,if_a_janitor_hardworking_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_C.wav,target,non_phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,if_a_janitor_hardworking_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_C.wav,target,non_phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,Fall,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Fall,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,Fall,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,Fall,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,Fall,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"yarn, knitting needles",what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Ear,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,y,first,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,need to listen again,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,y,secsame,othernp,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,have instead of has. washington dc,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,St Patricks Day,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,spongebob,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,The question does NOT need any corrections.,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,nans,first,,a,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,forest gump,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,I’m good — skip to the next question,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,s,secsame,,,,HH 12/04
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,NA,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
34,b51d4f1c378d0d655d7ed7f2162710b3300420e1e6d49e0417856cadfce74ac5,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,nun,first,,,,HH 12/04
