participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,err_reported,err_reported_num,err_type_response,no_err_response,comments,coder
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question does NOT need any corrections.,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Vampire,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question does NOT need any corrections.,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Albert Einstein,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,NA,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Independence Day,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,NA,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,NA,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question needs to be CORRECTED.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"Michael Jackson; I believe ""feature"" should be ""features"" cause it is singular.",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Cow,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,North Pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,NA,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,,,,,,
5,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question does NOT need any corrections.,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,four,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question does NOT need any corrections.,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,yellow,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,dinter should be winter,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"butterfly was mispronounced as butter fy, should be fly instead of fy",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,the speaker says plant when it should be planet,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,members mispronounced as embers,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,y,,np,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,make their best should be do their best,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,y,,otherp,,unspecified phonological error ,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,there were multiple mispronounciations that I didn't understand the word intended,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,y,,otherp,,unspecified phonological error ,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"multiple mispronunciations, at least three I think, but I can't recall them anymore",which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,y,,p,,noted both target and irrelevant error ,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"slight mispronounciations: nail -> niel, barry -> very",what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,y,,otherp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,o-CURE should sound more like o-KUR phonetically,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,y,,p,,noted the target error but misheard it as 'closs',FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"I don't know why she said Canadian, it sounds like it was added, also, cloth would be more correct than closs (could just be accent)",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question does NOT need any corrections.,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,nans,,,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,musical chairs,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,because_it_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_B.wav,target,phon_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,y,,p,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,Irish should be prounounced with a SH sound instead of an S at the end like iris,because_it_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_B.wav,target,phon_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_making_laundry_next_targ_09_C.wav,target,non_phon_err,make vs. other verb,/k/ --> /g/; come/gum,y,,np,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,making laundry should be doing laundry,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_making_laundry_next_targ_09_C.wav,target,non_phon_err,make vs. other verb,/k/ --> /g/; come/gum,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,y,,p ,,also noted a np error but didn't specify,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"should be vote instead of bote, something grammatically wrong with the way she used terms too, but i can't remember exactly now",who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question does NOT need any corrections.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,nans,,,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"red, green, and yellow",what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,y,,p,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"pat should be path, TH instead of T",if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_supplies_you_need_to_knit_a_scarf_targ_13_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,y,,p,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"knit should be pronounced ""nit"" with a short I, instead of like neat with a long E sound",what_supplies_you_need_to_knit_a_scarf_targ_13_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,y,,np,,also noted a p error but didn't specify,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"there are at least two errors, a mispronounciation in the first half, though I didn't catch exactly what she said, and in the second half it should be does business instead of makes business.",what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,y,,otherp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"mispronounciation of traditional, speaker says tradictional",what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,y,,otherirr,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"as valid ID would be better stated like this ""as a valid ID""",where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,y,,np,,noted both target and irrelevant error ,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,"bike tandem should be tandem bike, and july would have a more pronounced j sound, but that sounds like an accent, like a slightly silent j",how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,,,,,,
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,The question needs to be CORRECTED.,when_you_have_hot_what_device_measures_body_temperature_in_boat_celsius_and_fahrenheit_targ_18_D.wav,target,both_err,have vs. be,/θ/ --> /t/; both/boat,y,,otherp,,,FB_1108
6,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,when you have hot I think should be when you have heat,when_you_have_hot_what_device_measures_body_temperature_in_boat_celsius_and_fahrenheit_targ_18_D.wav,target,both_err,have vs. be,/θ/ --> /t/; both/boat,,,,,,
